GaiaEDR3,Teff,logY
6075587378880414976,,
6083507646484674432,26689,-2.04
6083509261386107520,33828,-0.85
6083509673700681472,38655,-0.08
6083514655870729216,43567,-1.7
6083514758942521216,35372,-0.64
6083515446131787520,38342,0.12
6083515549211423616,37180,-0.07
6083515549224033280,30916,-3.43
6083515652295504128,33343,-1.1
6083515686655355520,39110,1.17
6083515755376937088,39786,0.55
6083515789736688768,29293,-2.61
6083515824094511616,36497,-1.35
6083515824094604800,56528,-0.77
6083515961528852608,35253,-0.45
6083516236407187328,47966,-2.8
6083516270767005824,36220,-0.45
6083517915739823616,23463,-1.94
6083517915744711808,25424,-2.31
6083695250652814336,33876,-0.87
6083696144000432512,32935,-1.05
6083696418884425088,31028,-3.06
6083696590712688768,38506,0.66
6083696762482133504,27718,-3.06
6083697037360397824,36037,-0.95
6083697312238444416,35880,-0.44
6083697380987000064,35078,-0.62
6083697514089689216,35034,-0.7
6083697587111029376,38174,-0.73
6083697587111091072,49041,-1.7
6083697690195908864,34964,-0.6
6083697758909760256,27482,-1.4
6083697793295602816,33458,-0.87
6083697827629328512,40481,0.66
6083697861989190272,36092,-0.79
6083697861989196160,33767,-0.15
6083697896353484544,49373,-1.61
6083697965073056256,33997,-1.88
6083698239950972800,30353,-3.35
6083698583577954944,35796,-1.17
6083698617929349120,36025,-0.12
6083699232087935488,35856,-0.47
6083699373818050816,33860,-0.95
6083699476922596480,36099,-1.31
6083699614334323072,32418,-1.5
6083699648694222208,38066,0.92
6083699648696088576,33436,-0.89
6083699683057827712,35710,-0.53
6083699751777328128,50396,-1.25
6083699786135204736,28672,-3.63
6083699923599259392,23752,-1.87
6083699957933856256,36576,-0.48
6083699992293727872,35085,-0.68
6083700026653348608,37728,-0.27
6083700061013233280,43793,0.8
6083700061013255552,25347,-3.1
6083700576407475712,34236,-0.45
6083700576407564928,33326,-1.24
6083700713847979776,26463,-3.1
6083700816927422336,34966,-0.65
6083700816929396096,36362,-0.69
6083700816933731072,38076,0.67
6083700851285714560,35259,-0.64
6083700920004990592,28147,-1.94
6083700920005057280,33938,-1.1
6083701023084504832,43454,-3.41
6083701057444211584,34050,-0.73
6083701091805568640,35667,-0.53
6083701091805600640,31322,-2.63
6083701091812582912,34967,-1.1
6083701160523556992,43824,-1.41
6083701160526813568,30078,-3.9
6083701160558177792,35722,-0.69
6083701194884659200,29630,-3.14
6083701194888542976,37532,0.16
6083701263604087424,31104,-3.65
6083701401043569792,28351,-3.03
6083701465464561664,33861,-0.29
6083701469762609408,28623,-3.28
6083701538482073216,25188,-2.28
6083702191342451072,31700,-1.79
6083702393177713024,33548,-1.45
6083702775434748928,36185,-0.49
6083703325194295680,35366,-0.22
6083703359549689728,25950,-1.68
6083703497001002624,38323,-0.22
6083703565714067456,36095,-0.62
6083703703159496960,51903,-1.97
6083703737512698112,33975,-0.57
6083703737512717184,27898,-4.01
6083703737512748544,36018,-0.4
6083703737536633600,43000,-0.9
6083703771878263168,36076,-0.42
6083703909316666240,32768,-1.42
6083704012395952768,29196,-2.27
6083704081110646784,35780,-0.52
6083704179877405696,38087,-0.7
6083704287287696640,36514,-2.38
6083704356007200000,27006,-4.0
6083704390349109120,29981,-2.82
6083704527786953344,36438,-1.0
6083704557841462912,34681,-0.87
6083704596506786816,37900,-0.59
6083704630866429184,23829,-2.41
6083704802683780864,32300,-0.96
6083704871385025792,42686,-1.98
6083704871407308032,33431,-1.36
6083704905763000832,36861,-0.51
6083705008824417280,36765,-0.09
6083705008846410112,28062,-3.61
6083705043183680384,24494,-3.42
6083705043188157312,24015,-1.74
6083705352425284096,42960,0.39
6083707998121885568,35168,-0.87
6083708169921001728,36595,-1.2
6083708719677675520,35745,-0.37
6083708960196974592,31565,-4.09
6083709200713971200,36288,-1.05
6083712396173681024,30507,-2.24
6083712430533483776,33020,-1.15
6083712460586428288,31770,-0.65
6083712567975372928,34616,-0.38
6083712602332144768,23400,-2.62
6083712602332183936,37054,-0.84
6083712671051864832,30225,-3.84
6083712739777000448,34788,-0.65
6083712842853576704,34410,-0.88
6083712911570304256,30460,-2.98
6083712945929954304,33466,-0.99
6083712980289927168,37548,-0.7
6083713049009164672,35797,0.53
6083713049009339520,36018,-0.56
6083713117734188032,36537,-0.19
6083713255168341248,61960,-0.58
6083713323889609984,33681,-1.26
6083713530045712512,38094,0.23
6083714079802458880,42330,-0.92
6083714285961146368,27099,-2.01
6083714354680646912,36554,0.08
6083714389039260160,37962,-0.17
6083714389042093440,36657,-0.83
6083714457758928128,26302,-2.28
6083714457761639936,31747,-3.41
6083714526481416448,47700,-1.85
6083714526495991296,54676,-1.36
6083714663920096000,37104,0.12
6083714728319726720,36993,-0.36
6083715144966919936,30234,-2.47
6083715213686180864,38583,-0.23
6083715316756355200,29158,-3.24
6083715351117922048,41994,0.77
6083715832149599488,35081,-0.38
6083715930911415808,34194,-0.91
6083716210110199040,31273,-1.39
6083717172179100288,35212,-0.65
6083717202221215488,44619,-2.85
6083718855806823808,32839,-0.76
6093370471931326336,,
6093621087563287040,33070,-2.75
6094695516583543424,,
6095417723923269760,70000,
6120102210944695168,,
6120558199028073856,,
6142696174161417600,,
6142985384377394944,,
6162542191540458112,,
6166160302053976960,,
6168330153890961536,,
6171688268561745024,,
6172784245432412544,29200,-1.5
6176050580945039232,,
6176621506653073792,,
6177170815790594560,,
6177372060778142464,,
6177682054336223616,,
6177916044155561856,,
6177985863143753984,,
6179709553779172608,,
6181058207869535872,34700,-2.57
6181916514133975424,,
6182339134621117568,,
6183060693421652224,,
6184589353885779968,,
6185038573105018368,,
6186046893987159040,,
6186164064990970496,,
6186367234123746944,40000,-0.15
6186957014736936320,,
6187101776610840832,40029,0.09
6187984370914491264,,
6188605702359081088,,
6188973381624411136,,
6189518743686608512,,
6189877283261495296,,
6190573244057180800,,
6191319949891459456,,
6195550733195962752,,
6196248648201755904,36254,-2.91
6199243477361421440,,
6216519519450782976,,
6221021675968567680,,
6222249486859838592,,
6223051546232337920,29262,-2.46
6223193275856246528,,
6223234473182542464,31880,-1.71
6228505501863128960,,
6228746810305791872,,
6228783884463217792,,
6228853046320655360,,
6228861846709663360,,
6229022856443831936,,
6230431773219079424,,
6230540904044182144,,
6231768057804125312,,
6232586545427688320,,
6255841319434595328,,
6255905537785699584,,
6256879395850157312,,
6257012363741589376,,
6257666302578107008,,
6257981106505278080,44800,1.19
6260810149923464576,,
6260879728392369792,,
6261454085781366016,48970,0.58
6264692594201607168,,
6265233794438557056,,
6265525302460115328,,
6266007507024089856,,
6266864370183332096,,
6267183675231474816,,
6267244388889309440,,
6270083495411808000,,
6270542648891154304,34700,
6270622810160924032,,
6270785778400000640,,
6271260629984149760,36900,-0.2
6271693700126412928,,
6271733209529807744,,
6271857836596734976,,
6271886011582368256,,
6271979057753637632,,
6272208683885100288,,
6273406498723960192,,
6273995458999472640,,
6274086099989356800,,
6275126306708517376,,
6276531959309133056,,
6277921333985675904,,
6278030490578671488,,
6278665291041382656,,
6279201990154490496,42500,0.62
6279541498729331328,,
6280904652629558400,,
6281056827614854144,,
6281185165533634944,,
6281627130552489472,,
6282003202184646400,,
6282306495595171072,,
6283015096479186304,,
6283603369559940096,,
6283828803803214592,,
6284281970097781760,33896,-3.07
6284483047581843840,,
6284486827153086208,,
6285227348234148736,,
6285783529319324928,34660,
6285856470748319232,,
6286939871954300928,,
6286983543181717120,27700,-2.82
6287158193731684096,,
6287406099243979904,,
6287766154942407424,,
6291051800627784832,,
6291350043157880192,,
6291448247585182848,,
6292074655679874688,108000,
6292958495525136768,44240,1.43
6293924583993219456,35674,-1.77
6294503962197612160,,
6294806912010493568,55925,-1.3
6294878414626011136,,
6294920505305548288,,
6296296853345494912,,
6296303892796265984,,
6296715458038020224,,
6296872585121867776,,
6297384064186687488,,
6299273574919162880,,
6299698158206442496,,
6303502330999351040,29570,-4.0
6303561738987004544,34171,-1.65
6304877029771601664,,
6305068482234425600,,
6305164139746020096,,
6307184320563113472,,
6307356875169802752,22600,-3.99
6307953257148260480,,
6308561905553812864,32000,-1.9
6308631037347441280,,
6313387971325485696,,
6313780634415388160,,
6314662923777368064,,
6316001716623601408,,
6316262335238937856,,
6318694764197053952,42298,1.1
6319007399163540608,,
6319696591088486784,,
6320458243408871808,,
6321362110686720128,34498,-1.52
6321504016406290304,,
6323638237194680320,,
6324298665725984512,160000,
6325421301457687296,45000,1.37
6325540662892631296,,
6325954083560780160,34563,-1.29
6328952378754074368,51200,-3.32
6330072407441614080,,
6330165487972860928,61011,1.17
6330203382468561792,,
6330205585787551232,,
6330387726760562944,,
6331330210088440832,,
6332441889359193728,,
6333388770734074368,48300,0.91
6334826867519070336,,
6335208432413764608,42699,-1.36
6335746093599431296,,
6336195278459267968,,
6336921024852699648,36396,-1.63
6337033587355850624,34760,-3.41
6339679321569685504,34244,-1.9
6339767037686377472,,
6340716057955701888,,
6341936069186773888,,
6342014134512526080,,
6343331143283809152,,
6343394674440301440,,
6343834891409105664,,
6344690719475611264,,
6345451551457795968,,
6345729075065257344,,
6347405314901048960,,
6348292685207576576,,
6348665870622571648,,
6349320526717984768,,
6349350385330717696,,
6349470330881239424,,
6350373412180085248,,
6350389011501373952,,
6351042563788934016,,
6351302087188921088,,
6351601257431063936,,
6352777833656023296,,
6353808698822365312,,
6353977095900182144,,
6354039905501749760,,
6354920270718941056,,
6355034585567800320,,
6356541530677563136,25800,0.33
6356554041918405760,,
6357016627075851904,,
6357229863612184448,,
6357884176109654912,,
6358426991256350592,,
6362393273295440640,,
6366240567560939904,,
6366357356311508096,,
6366761529914269184,,
6368269750629164672,,
6368692066173443200,,
6369895138052631936,,
6370371123508183168,,
6371205304939458944,26500,-2.54
6371296328183553664,,
6371830793913647488,,
6372836091139030656,,
6372929068591226496,,
6373225352615093120,,
6373401171396546304,,
6373765522063060736,,
6375472376424837248,54110,0.69
6375904759372475520,,
6375944410510667648,,
6376179156243292288,,
6376187436940164480,51240,0.61
6378286851313682816,,
6379745044249965824,,
6381104418579463040,,
6382360748052774528,,
6382501210663137408,,
6384029566185251968,,
6384810597398421760,,
6384972809723367808,,
6384973977954481792,,
6385665467688866304,47270,0.08
6387582775449769344,,
6387649772643380352,,
6388185788857944832,,
6389457270976027648,,
6390129416177916928,,
6390633817137530752,,
6391153989216551552,,
6391650281277596032,,
6391778546180703744,,
6392019644170054528,,
6392356167742810240,,
6393692417967690240,48750,0.73
6394226540100907904,50730,0.7
6395639996658760832,23720,-3.22
6396604577594337792,,
6396880864249861632,,
6397035139475101312,,
6397332316852305792,,
6399643112336890752,,
6400053367613201280,,
6401641990117009664,,
6401899550715021056,,
6402303243281290368,,
6402704942982518784,,
6402944292920483584,,
6404530097924835968,34000,1.0
6405416373015926656,45700,0.89
6406278012175484416,,
6407739297488122368,,
6408386188282823936,,
6410056415164346752,,
6410174234706951808,,
6410840504393992704,,
6411491174759214080,,
6412153630514888448,,
6412318385460665984,,
6412953971900940416,,
6412962321317302400,,
6413839353640593024,80000,
6416784803556752000,,
6416838202886668032,,
6422160010963164160,23900,-2.67
6422817828153910912,,
6423111535197509120,34100,1.99
6423367377809981696,,
6423384454599994880,,
6424111953340129664,,
6425111718646780800,,
6425116906967210496,,
6425224006271902720,,
6425451364661000320,,
6425593888856232704,,
6426406153071044992,,
6426999270875065472,,
6427137362663759360,,
6427158081585926528,,
6427212473051667712,,
6427417699470722688,,
6428270890434477184,,
6429036528482072576,,
6429224373168869632,,
6429967711751930368,42120,1.63
6430124873195906304,,
6430437718612146176,,
6430467645944473344,,
6430717681761712768,,
6433721203933491712,,
6433815761930929408,,
6436060174406130176,,
6438915331219654400,,
6439287618985307776,,
6439593725598673024,,
6440375345222603264,,
6440495020191980800,,
6441202968239375616,,
6441514507987514240,,
6441612742479955200,,
6441793229888590720,,
6441799659456476928,,
6441858380248840576,,
6442373394070578688,,
6442377521536518912,,
6444611213767725824,,
6444927907475050752,,
6445519857049080960,,
6445618675656904704,,
6445899463439237248,,
6446332842819137792,,
6446572158396829440,,
6446958739812764672,,
6447299588417564544,,
6447905144446115712,,
6448016847955672832,,
6448064504912756352,,
6448188440489065344,,
6448307561405485184,,
6448384978192643200,,
6448531144519611008,,
6448543995061870592,,
6448625187123432064,,
6449638730686535168,,
6451186636899257728,,
6451914891553780992,,
6451927879534896640,,
6452665651837233280,,
6452671935372554496,,
6453608620496616832,,
6454049077984039936,,
6454591412094029824,,
6455294377981864320,34650,1.78
6455518575274328064,,
6456010297489645184,,
6456772362126438784,,
6456781742335108992,,
6456953437947829504,,
6457665096848737280,,
6458088786782625024,,
6458289756891994240,,
6459013063744303232,,
6459172733448628352,,
6459535434846680704,,
6460526438420793216,,
6460616357855932672,,
6460777092712151808,,
6461495073805073920,,
6462814693917093120,,
6463271987674734464,,
6463566381913245184,,
6464997018339777664,,
6465451597678741760,,
6466786576593357440,,
6467069666477281536,,
6468062765995578368,,
6468676843240290688,,
6468686528389833472,,
6468743050160278272,,
6468929937072637312,,
6469059164048507008,,
6469131972334187520,,
6470065629505057152,51960,1.01
6470234541977510400,,
6470765262501029120,,
6470857965071419008,,
6470922625803308672,,
6473122203110718080,,
6473242152957486592,,
6473704188359246080,24500,-2.77
6473878014276158336,,
6474056169519221632,,
6474108430681052672,,
6474852834412549632,53660,0.55
6476519109924854528,,
6476684169811863552,,
6477014199394949120,,
6477143632529997952,,
6477389854416222592,,
6478597977175117440,,
6478950370652017920,,
6478992633130155648,,
6479094853352042624,,
6479112853558862080,,
6479757549625889536,47770,0.64
6479763214686373504,,
6482406548015729408,,
6484466208173377664,,
6484891925331176192,,
6485057779787598080,,
6485171957198411264,,
6485457589702445440,,
6487737869443089536,,
6491685395361112832,,
6494992795056667648,,
6496717757002296064,,
6498464296863190528,,
6499114417472798592,,
6499440216512468096,,
6504937121816313984,,
6506031032807153152,,
6506045390880965504,31070,-2.47
6509784250107379968,,
6509847192852210048,,
6512436478313050496,36980,-0.26
6513493108987846784,,
6515442543103530624,25200,-2.78
6515977489868764288,,
6516769619278068864,52460,0.46
6519109929778071296,,
6527251469785220352,,
6528475535463232512,25512,-2.47
6530179327513052288,,
6534198699642972160,44875,1.44
6539302529543326592,,
6543233004436306432,,
6553298895949005184,,
6554722522989244800,,
6556591593972415488,,
6557159934109787776,,
6561874128869640832,,
6562925846101484544,36910,1.84
6563254222121312000,,
6563704506492363392,25000,-2.0
6565865734035549056,,
6566180331799837056,,
6568283285227349760,,
6568616364234744320,,
6569350533062290432,,
6569423959823272960,,
6569826037481232768,,
6570203444846881536,,
6571723863269606528,,
6574225217863069056,,
6574414299502733824,27995,-2.35
6575613626170105472,,
6578192255815887232,,
6578571037571060096,,
6578803240683589888,,
6579171405281252608,,
6580064792837680896,,
6580587198299411200,,
6580759168790524032,,
6580856578648963840,,
6581154713801158400,,
6581567034958781056,,
6581575006418103552,,
6581669908015862656,,
6581675302494796416,,
6581733164293658752,,
6581816761537240704,32400,-1.58
6581842153384015360,,
6582320131704362880,,
6582341469102003968,,
6582784778446163584,,
6583741967740716288,,
6584977720027902464,,
6585250261471984256,,
6585935703894167936,29924,-2.45
6586050534139990784,,
6586323213022942464,32660,-1.61
6586406672826522240,51170,1.0
6587335519633433472,,
6588673900161571584,,
6589808871040462848,,
6590746513940678784,,
6592736629986454016,,
6592946838570428416,,
6593532985642535168,,
6594380365510212608,,
6594952661312285824,30248,-3.65
6595995651170373504,,
6596650032387678976,,
6596864643313366016,,
6597556579724894592,,
6601131676142148096,34800,-1.42
6601578971216415104,,
6601625288143764608,,
6601695863046409600,35100,-1.47
6601824265388557952,,
6602969028791558016,,
6603038710340981120,,
6603692404363443200,,
6606802922758408576,,
6608104778885492992,,
6609121449184225536,,
6610248001926052096,,
6611005595501745152,,
6613267462718776832,28650,-2.09
6616134404928953088,,
6617824427315385984,,
6618211485472699904,,
6620093510077227776,,
6621327986757744512,,
6622906679296639744,,
6624702899044054784,,
6626973253116113536,,
6627639424019259648,,
6629012851481331712,,
6629436197824489984,,
6629448391230142464,,
6629536425178621568,,
6629561267269651968,,
6632323648495819136,23500,-2.5
6632371374173193984,20000,-1.6
6632371447194316544,26600,-2.23
6632375913960844416,22400,-1.98
6632376287615886464,27400,-2.08
6632376807308704768,27300,-2.18
6632377047832281472,30900,-2.29
6632388931999230336,27500,
6637864504204014080,,
6638328974849429632,25200,-2.04
6638329146648128768,27900,-1.58
6638329150942251648,26000,-2.3
6638329150942251648,27200,-2.27
6638329254021556736,27800,-3.07
6638329391460441984,30100,-2.9
6638376391290258304,27700,-2.28
6638376429942516736,28700,-1.84
6638376842259222528,28400,-2.25
6638377254576098432,25000,-2.7
6638377323296296320,25700,-2.54
6638377529454612480,19100,-1.78
6638377632539439616,24800,-1.98
6638377838697822720,26900,-1.84
6638380827990047232,28800,-3.26
6638380827990141696,22100,-1.84
6638380827995155328,26500,-2.33
6638381893147091840,,
6639168696791514368,,
6640334866311748224,,
6640487526629272704,,
6640633727315675776,,
6640743437960577152,,
6640814833201362176,,
6641433278427809280,,
6641757084602101248,,
6641804191803636992,,
6642235406520398720,,
6642273202231781504,,
6642313712363491200,,
6642371505443514112,,
6642606629132975488,,
6642621850497112192,51290,0.58
6643833954691237120,,
6644387872330929792,,
6644575373422679296,,
6645111522780250368,,
6645851047428402688,,
6646081051517197568,,
6646451307761031296,,
6648681877555723776,,
6650587777885099904,,
6651115985843036800,41480,1.54
6657580461377719936,72300,0.02
6658153139435783424,,
6658778417953456896,,
6660141056458555520,,
6661438686337856512,,
6665531824528918784,,
6665629818501107840,,
6665811169201939840,,
6665837488761605760,,
6665860127533757184,,
6666454761461308800,,
6667228748927775232,,
6667411474016698496,,
6667441813665261696,,
6667701160970656896,,
6667704627008655872,,
6667819869569857920,40460,1.35
6667846433944869888,,
6668344783293375488,,
6668388287018536832,,
6668859771348475136,,
6669783017518023168,,
6669933611955633536,,
6669943541920078592,,
6670249932004023552,,
6670587997468997376,,
6670645477014500608,,
6671678609924553856,,
6672560177731953408,,
6672602886886855680,,
6672987986538599168,,
6673318222279804160,,
6673383952459063040,,
6673471844669986048,,
6673897424389604736,,
6674565274623506560,,
6675112380441907584,,
6675139013535264256,,
6675436259631424896,,
6675945058637750528,,
6675995189496107776,,
6676358715527641728,,
6676590987360019328,,
6677093567253709440,,
6678350480842304384,,
6678426312784294272,,
6678479845256836224,23050,-1.36
6679173843252572672,,
6679419343582194688,,
6679452500729968640,,
6680619769762013824,,
6682997875974362752,,
6685259502673108736,,
6685968378435300096,,
6686156704161532672,,
6686201681059086336,,
6686583383392291456,,
6687026108621705216,,
6687379429811155584,,
6687694542972108672,,
6687757249494752896,,
6688196710548976000,26210,-0.42
6688554361064931456,,
6688590370070940672,,
6690275234201495040,,
6690444112316307072,,
6691104334688227712,,
6691260843297001088,,
6691626465273616384,,
6691830111146008576,,
6692773045444107008,34800,
6693254326596860288,,
6693553698701852544,,
6694336692715099904,,
6694364283585300736,43080,-0.11
6694462518076627840,,
6694581570275112064,,
6695023475165772928,32500,-1.75
6695130162152964480,,
6695480249231062144,,
6695673935076261888,,
6696646423047419264,40280,-0.2
6699123622745038336,,
6699356822289761408,,
6699371150300682112,,
6700716918173536768,,
6700964235273115136,,
6701271965386757120,,
6702910375160462720,,
6703554375433388416,,
6705178908161092352,44670,1.48
6705587204931977728,,
6708047087317423488,,
6708871102566549632,,
6711206632764706688,39690,1.97
6711368192251441408,47430,1.43
6712801817976461056,,
6713132053718884480,48170,0.74
6713898035366489216,,
6714803311390242048,,
6715490300005795840,,
6716184298001038976,,
6716376055399759360,24810,1.78
6731365839161025408,,
6731435520710915200,32100,-1.96
6735622632789070976,,
6735687985029707136,75000,
6737621648003628416,,
6742964724759033728,,
6743082402563768064,,
6744791632048388864,,
6746304422609405696,,
6749755205491766784,,
6753413448178338944,21500,-5.0
6753564738407011712,,
6758081940189907072,,
6759580334024198528,,
6759640502223283328,,
6759935304494857984,,
6763240200215413632,,
6771311921230771200,39600,1.87
6773414118739965312,,
6774437145590631808,,
6774813350366290816,,
6775676948029825536,,
6775680658881588352,,
6775774667125911168,,
6775851907817655424,,
6776041195616496256,,
6777355696127280640,,
6777605560144480000,,
6778193523988117120,,
6778261315752428800,,
6778670265357654656,,
6778673838770454784,,
6779145357461033472,,
6779486927619956992,,
6779504932123046528,,
6780426322866054912,,
6780966389233959168,,
6781157154501196288,,
6781175743119698304,,
6781649289033912704,,
6782061777693734784,,
6782792093932884992,,
6785112716300596096,,
6785485931778326144,,
6785584917889642880,,
6785706005902423680,,
6785850037629893888,,
6786170583925433216,,
6787278822928715392,,
6789276601194846720,,
6790972185563668864,,
6791026886266626304,,
6792090079653415936,,
6792508993583540608,,
6792781535027244416,,
6793081426823806848,,
6794011338783487488,,
6795208432068641920,,
6795812407549550080,,
6795822955989248384,,
6796092984875283072,,
6796324883046836480,,
6796382710486788224,,
6796582203127428608,,
6796650441569705856,,
6796915526949524096,,
6797167143313892096,,
6797247545101493888,,
6797518368559429888,,
6798058606725255040,,
6798490920954669312,,
6798551497173711744,,
6798823042186363648,,
6799110667555233408,,
6799133551141107712,58450,-1.13
6799439902569106048,,
6799696054418030848,,
6801196544190558336,,
6801342332560627200,46590,1.02
6801936756037265152,,
6803823552347267968,,
6804012943225234432,,
6804485252188569728,36730,-0.74
6804996937414965120,,
6806518489708773120,,
6806625382855273088,,
6807068309943508224,,
6809322789817948672,,
6809597976961734528,,
6809951989641429888,,
6813473824169554816,,
6815437277058409216,,
6815543349866435968,,
6815719237366956032,,
6816517792048309504,,
6817105549730855936,,
6817109050128759808,,
6817299093841252864,50660,0.49
6817590399998925440,,
6817594385728599808,,
6817905341360668928,,
6818619744745630592,,
6819214275593537920,,
6819780283563828352,47343,0.45
6820033441820640384,,
6820445213220865664,,
6820796782063605632,,
6820980881541729024,38330,-0.35
6821150133317605888,,
6821883198335627520,,
6822184640615803264,,
6822231953975577600,31100,-1.97
6822573416760233216,,
6823123039430374912,,
6825590343522704128,,
6825799525610554368,,
6825916554879185664,51820,0.72
6826389993418664832,,
6826541043124138496,,
6826626049116784896,,
6826638521701833472,,
6828024043791947648,,
6828461748203379328,,
6830753164795913088,,
6830803025071485056,,
6832029629076048640,,
6832212598979053696,,
6832903023561174016,,
6833015169452060800,,
6833435565146836864,,
6833501737706325376,,
6833627739162873600,,
6833718925613447936,,
6834249719146775296,,
6835588821230008960,,
6835809750052382848,,
6837054878251321472,,
6837666176652049792,,
6838441946529180800,,
6840990859296539520,,
6841005290386569728,,
6841127812918581888,,
6842243542341935488,,
6842814910431917440,,
6842820854666137216,26600,-2.97
6844064264878245504,51770,0.85
6846233880495322112,,
6848019143781379200,,
6848145828137560832,,
6848203243260741120,,
6848741076244761088,,
6848992520809972608,44622,1.72
6849063198791882240,,
6849752523863695616,,
6852819267951426560,34350,-1.8
6854524954084300416,,
6854589550392320256,,
6855466823230664320,,
6855600654412052096,,
6856495794318047232,,
6857100903667687808,,
6857162888635380352,,
6858924306263296768,,
6859761240771134080,,
6860071028173329152,,
6860088414201273216,,
6860561685237891584,41770,0.79
6861252762653540480,35500,-1.71
6861373159177163648,,
6861501321001347328,,
6861875051874827008,,
6862119040377175808,,
6863088397315654656,,
6863132618299206784,,
6863175705410950016,,
6863212710848030592,,
6863440653353666048,,
6863734326040601856,,
6864617817991978624,,
6869272806628451712,,
6870849781179445504,,
6873498779569392512,,
6874384367465624448,,
6874536546742617472,,
6875218759351073664,,
6875517517274727808,,
6876083181649488000,,
6879808464484237952,,
6880252804618881280,,
6880541220263765632,39736,-2.29
6880570941438210176,60420,0.67
6880611550350935424,29700,-3.0
6880652408378278656,,
6880815857652249984,45532,2.28
6881023218675316864,,
6881235733656817536,64008,-1.04
6881321525623514624,24825,-2.3
6881868021558029568,,
6882800746720128256,,
6883141183010883456,,
6884089477426562944,,
6884185998226359552,78990,-0.05
6884791966573311360,,
6885184281769958272,,
6885803242393185920,,
6886008159577428736,,
6886550768565402368,47470,0.45
6886766582082317440,35330,-0.77
6887079500514807424,,
6887165983976982016,,
6887781534394985216,,
6888269309535155456,30200,-2.0
6888614453106982784,,
6889338034837425920,,
6889536148794473728,,
6889982657888915456,,
6890775126599722240,,
6891104778224376320,,
6891704901119080448,,
6892352414684765952,,
6894814083779960448,,
6897186756857433984,,
6898202950415172352,,
6898572450745852160,37159,-1.2
6898966801758815488,35284,-1.2
6899029954958005248,31152,-1.6
6899919391147027584,,
6899943919703032960,,
6900656270096123904,,
6901505848986447616,,
6902139575705449344,,
6903037846640842112,,
6904512841490841472,,
6904737588539056128,,
6904741952225560576,,
6906152621346929280,59920,0.39
6907270760248588416,39000,-0.1
6907319271904977920,57100,-2.2
6908129371455280640,,
6908205791809095296,,
6909349936736654336,,
6910495559133680384,,
6910731709320551040,,
6913188263109953920,49669,2.24
6913349543425935232,35133,-1.4
6913373354725177472,33550,-1.8
6913420603662102784,35500,-1.4
6913470047324213376,,
6913910539170818816,,
6914322576858227968,31600,-3.0
6914530384555510656,,
6914533614371729536,,
6914563236760537984,,
